+-----------------------------------------------------+-----------------+---------+
|                        State                        |      Action     | Q-Value |
|  (4, 1, 1, False, False, False, False, False, True) |   Actions.LEFT  |   -0.8  |
|  (4, 0, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.81  |
|  (4, 2, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.76  |
|  (4, 3, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.66  |
|  (4, 3, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (3, 3, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.66  |
|  (3, 4, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.8  |
|  (2, 4, 1, False, False, False, False, False, True) |   Actions.DOWN  |  -0.66  |
|  (3, 4, 1, False, False, False, False, False, True) |   Actions.DOWN  |  -0.76  |
|  (4, 4, 1, False, False, False, False, False, True) |    Actions.UP   |  -0.76  |
|  (4, 4, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.55  |
|  (4, 3, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.66  |
|  (4, 2, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.78  |
|  (4, 0, 1, False, False, False, False, False, True) |    Actions.UP   |  -0.51  |
|  (3, 0, 1, False, False, False, False, False, True) |   Actions.DOWN  |  -0.51  |
|  (3, 0, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (2, 0, 1, False, False, False, False, False, True) | Actions.DROPOFF |   9.83  |
|  (2, 0, 0, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.51  |
|  (2, 1, 0, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (1, 1, 0, False, False, False, False, False, True) |   Actions.LEFT  |  -0.66  |
|  (1, 0, 0, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.83  |
|  (1, 1, 0, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.66  |
|  (1, 2, 0, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (0, 2, 0, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.51  |
|  (0, 3, 0, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.3  |
|  (0, 4, 0, False, False, False, False, False, True) |  Actions.PICKUP |   6.58  |
|  (0, 4, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.76  |
|  (0, 3, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.98  |
|  (0, 2, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.59  |
|  (0, 2, 1, False, False, False, False, False, True) |   Actions.DOWN  |  -0.66  |
|  (1, 2, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.95  |
|  (1, 1, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.51  |
|  (1, 0, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (0, 0, 1, False, False, False, False, False, True) | Actions.DROPOFF |   3.9   |
|  (0, 0, 0, False, False, False, False, False, True) |   Actions.DOWN  |   -0.3  |
|  (1, 1, 0, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (0, 1, 0, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 0, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (0, 2, 0, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.55  |
|  (0, 1, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.68  |
|  (0, 2, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (0, 4, 0, False, False, True, False, False, True)  |  Actions.PICKUP |   3.9   |
|  (0, 4, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.66  |
|  (1, 4, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.7  |
|  (2, 4, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.76  |
|  (2, 3, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.87  |
|  (2, 4, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.89  |
|  (3, 4, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.97  |
|  (4, 4, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.92  |
|  (4, 3, 1, False, False, True, False, False, True)  |    Actions.UP   |  -1.06  |
|  (3, 3, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.86  |
|  (2, 3, 1, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (1, 3, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.88  |
|  (0, 3, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -1.02  |
|  (1, 3, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.57  |
|  (1, 4, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.66  |
|  (3, 4, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (3, 3, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -1.08  |
|  (4, 3, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.73  |
|  (4, 2, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.76  |
|   (3, 2, 1, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (4, 2, 1, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|   (4, 1, 1, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.66  |
|   (4, 0, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.76  |
|   (3, 0, 1, False, True, True, False, False, True)  |   Actions.DOWN  |  -0.51  |
|   (3, 0, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.51  |
|   (3, 0, 0, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.51  |
|   (4, 0, 0, False, True, True, False, True, True)   |    Actions.UP   |  -0.66  |
|   (3, 0, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (3, 1, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (3, 2, 0, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 2, 0, False, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|   (2, 2, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (2, 3, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (2, 4, 0, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.95  |
|   (3, 4, 0, False, True, True, False, True, True)   |   Actions.LEFT  |  -0.51  |
|   (3, 3, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (3, 4, 0, False, True, True, False, True, True)   |    Actions.UP   |  -0.86  |
|   (3, 4, 0, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.76  |
|   (4, 4, 0, False, True, True, False, True, True)   |    Actions.UP   |  -0.81  |
|   (3, 3, 0, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (4, 3, 0, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (4, 2, 0, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (4, 1, 0, False, True, True, False, True, True)   |   Actions.LEFT  |  -0.66  |
|   (4, 0, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (2, 3, 0, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (1, 3, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (1, 4, 0, False, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|   (0, 4, 0, False, True, True, False, True, True)   |  Actions.PICKUP |   8.54  |
|    (0, 4, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.66  |
|    (3, 3, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.54  |
|    (4, 3, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -1.11  |
|    (4, 2, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.89  |
|    (4, 1, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -1.11  |
|    (4, 0, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |  -1.31  |
|    (4, 1, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.86  |
|    (3, 1, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |   -1.1  |
|    (3, 2, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -1.19  |
|    (3, 1, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.93  |
| (2, 0, 1, False, False, False, False, False, False) |   Actions.DOWN  |   -0.3  |
| (2, 0, 1, False, False, False, False, False, False) |    Actions.UP   |  -0.66  |
| (1, 0, 1, False, False, False, False, False, False) |    Actions.UP   |   -0.4  |
| (0, 0, 1, False, False, False, False, False, False) | Actions.DROPOFF |   12.9  |
| (3, 1, 0, False, False, False, False, False, False) |   Actions.DOWN  |  -0.94  |
| (3, 1, 0, False, False, False, False, False, False) |   Actions.LEFT  |  -1.14  |
|  (4, 1, 1, False, False, True, False, False, False) |  Actions.RIGHT  |  -0.66  |
|  (4, 2, 1, False, False, True, False, False, False) |    Actions.UP   |   -0.3  |
|  (3, 2, 1, False, False, True, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (3, 1, 1, False, False, True, False, False, False) |    Actions.UP   |  -0.51  |
|  (2, 1, 1, False, False, True, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (3, 1, 1, False, False, True, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (4, 1, 1, False, False, True, False, False, False) |    Actions.UP   |  -0.38  |
|  (4, 2, 1, False, False, True, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (4, 3, 1, False, False, True, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (4, 4, 1, False, False, True, False, False, False) |    Actions.UP   |   -0.3  |
|  (2, 4, 0, False, False, True, False, False, False) |    Actions.UP   |   -0.3  |
|  (1, 4, 0, False, False, True, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (4, 2, 0, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (3, 2, 0, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (2, 2, 0, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.51  |
|  (3, 2, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (1, 3, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.73  |
|  (2, 3, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.84  |
|  (2, 2, 1, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (2, 1, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.51  |
|  (3, 1, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.51  |
|  (3, 1, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.78  |
|  (4, 1, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.55  |
|  (3, 1, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (3, 0, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (4, 0, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (4, 1, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|  (4, 2, 1, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (4, 1, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.66  |
|  (4, 0, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.66  |
|  (3, 0, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|  (2, 1, 1, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (1, 1, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.34  |
|  (2, 1, 1, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (2, 0, 0, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.73  |
|  (3, 0, 0, False, False, True, False, False, True)  |    Actions.UP   |  -0.55  |
|  (2, 0, 0, False, False, True, False, False, True)  |    Actions.UP   |  -1.03  |
|  (1, 0, 0, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.95  |
|  (4, 0, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (4, 1, 0, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (3, 1, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (1, 1, 0, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|   (1, 0, 0, False, True, True, False, False, True)  |  Actions.RIGHT  |  -0.78  |
|   (0, 1, 0, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.98  |
|   (4, 2, 0, False, True, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (4, 3, 0, False, True, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (2, 3, 0, False, True, True, False, False, True)  |    Actions.UP   |  -0.81  |
|   (0, 3, 0, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.91  |
|   (0, 2, 0, False, True, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
| (4, 0, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.53  |
| (3, 1, 1, False, False, False, False, False, False) |    Actions.UP   |  -1.38  |
| (2, 1, 1, False, False, False, False, False, False) |   Actions.LEFT  |   -1.0  |
| (3, 0, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -0.66  |
| (3, 1, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.52  |
| (3, 3, 0, False, False, False, False, False, False) |    Actions.UP   |  -1.28  |
| (2, 3, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.49  |
| (2, 4, 0, False, False, False, False, False, False) |    Actions.UP   |  -1.25  |
| (1, 4, 0, False, False, False, False, False, False) |    Actions.UP   |  -0.85  |
| (3, 0, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.22  |
| (4, 2, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.37  |
| (4, 3, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.03  |
| (4, 4, 1, False, False, False, False, False, False) |   Actions.LEFT  |   -0.8  |
| (4, 4, 1, False, False, False, False, False, False) |    Actions.UP   |  -0.88  |
| (2, 1, 1, False, False, False, False, False, False) |    Actions.UP   |  -1.44  |
| (1, 1, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -1.27  |
| (1, 0, 1, False, False, False, False, False, False) |   Actions.DOWN  |   -0.5  |
|  (0, 1, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.66  |
|  (0, 0, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.91  |
|  (1, 0, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -1.03  |
|  (1, 1, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.89  |
|  (1, 0, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.61  |
|  (1, 1, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.66  |
|  (1, 2, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.51  |
|  (0, 0, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.55  |
|  (0, 1, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (1, 2, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (2, 2, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.62  |
|  (1, 1, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.51  |
|  (0, 2, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.34  |
|  (1, 0, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.76  |
|  (2, 0, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.62  |
|  (1, 2, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.51  |
|  (2, 2, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.51  |
|  (1, 2, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.51  |
|  (0, 2, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.69  |
|  (0, 3, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.66  |
|  (1, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.51  |
|  (1, 3, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.55  |
|  (2, 3, 0, False, True, True, False, False, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 2, 0, False, True, True, False, False, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 2, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 2, 0, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 1, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.76  |
|  (4, 0, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.66  |
|  (4, 0, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.83  |
|  (3, 0, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.83  |
|  (3, 1, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.55  |
|  (2, 1, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.55  |
|  (2, 1, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.73  |
|  (1, 1, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.51  |
|  (0, 1, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.91  |
|  (0, 0, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.97  |
|  (1, 0, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.76  |
|  (2, 0, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.55  |
|  (0, 1, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.88  |
|  (0, 2, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.92  |
|  (0, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 3, 0, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (2, 0, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.96  |
|  (3, 0, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.78  |
|  (3, 1, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.51  |
|  (3, 0, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.61  |
|  (3, 1, 0, False, True, True, False, False, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 1, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.51  |
|  (3, 2, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.34  |
|  (1, 3, 1, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.51  |
|  (1, 2, 1, False, True, True, False, False, False)  |    Actions.UP   |  -0.51  |
|  (0, 1, 1, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (0, 0, 1, False, True, True, False, False, False)  | Actions.DROPOFF |   6.63  |
| (2, 3, 0, False, False, False, False, False, False) |    Actions.UP   |  -1.05  |
| (1, 1, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.45  |
| (2, 3, 1, False, False, False, False, False, False) |    Actions.UP   |  -1.56  |
| (2, 2, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -1.46  |
| (3, 2, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.14  |
|  (2, 0, 0, False, False, False, False, True, False) |   Actions.DOWN  |   -0.3  |
|  (3, 0, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 2, 0, False, False, False, False, True, False) |   Actions.DOWN  |   -0.3  |
|  (4, 2, 0, False, False, False, False, True, False) |    Actions.UP   |   -0.3  |
|  (3, 2, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 3, 0, False, False, False, False, True, False) |    Actions.UP   |   -0.3  |
|  (2, 3, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (2, 4, 0, False, False, False, False, True, False) |   Actions.LEFT  |   -0.3  |
|  (2, 3, 0, False, False, False, False, True, False) |    Actions.UP   |   -0.3  |
|  (1, 3, 0, False, False, False, False, True, False) |  Actions.PICKUP |   3.9   |
|  (1, 3, 1, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 3, 1, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 2, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 3, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 4, 1, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 4, 1, False, True, False, False, True, False)  | Actions.DROPOFF |   6.55  |
|  (3, 4, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 3, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 2, 0, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.55  |
|  (3, 1, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.51  |
|  (2, 1, 0, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 1, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 0, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 2, 0, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (2, 2, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 3, 0, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.7  |
|  (3, 3, 0, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (4, 3, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|  (4, 4, 0, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.66  |
|  (4, 4, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.81  |
|  (3, 4, 0, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.83  |
|  (4, 3, 0, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (3, 3, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |  -0.61  |
|  (3, 4, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.66  |
|  (2, 4, 0, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 4, 0, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.66  |
|  (2, 3, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |  -0.54  |
|  (2, 4, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.74  |
|  (1, 4, 0, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.59  |
|  (4, 3, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 2, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.55  |
|  (3, 2, 0, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 1, 0, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (1, 1, 0, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (1, 0, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.51  |
|  (0, 0, 0, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.54  |
|  (1, 0, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|  (0, 0, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (0, 1, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (1, 1, 0, False, True, True, False, True, False)  |    Actions.UP   |  -0.61  |
|   (0, 1, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.66  |
|   (0, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.76  |
|   (0, 1, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.81  |
|   (0, 2, 0, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.76  |
|   (1, 2, 0, False, True, True, False, True, False)  |    Actions.UP   |  -0.76  |
|   (0, 2, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.66  |
|   (0, 3, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (0, 4, 0, False, True, True, False, True, False)  |  Actions.PICKUP |   6.63  |
|   (0, 4, 1, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.76  |
|   (1, 4, 1, False, True, True, False, True, False)  |    Actions.UP   |  -0.51  |
|   (1, 4, 1, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|   (2, 4, 1, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (3, 4, 1, False, True, True, False, True, False)  | Actions.DROPOFF |   3.9   |
|   (3, 4, 0, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.66  |
|   (4, 4, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.7  |
|   (4, 4, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.89  |
|   (4, 3, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.92  |
|   (4, 3, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.66  |
|   (4, 2, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (4, 2, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (4, 1, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (4, 0, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (3, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (3, 1, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (2, 1, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (2, 2, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (1, 2, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.69  |
|   (1, 1, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|   (1, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (1, 1, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (0, 2, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (0, 0, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (1, 0, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (0, 3, 0, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|   (1, 3, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (1, 2, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (1, 3, 0, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|   (2, 3, 0, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.59  |
